1736543063.849814489,raspberrypi2,5.050505050505050,cpu,None
1736543063.866320280,raspberrypi1,95.408163265306129,cpu,None
1736543064.161806077,raspberrypi3,19.047619047619047,cpu,None
1736543064.350737643,raspberrypi2,6.030150753768845,cpu,None
1736543064.363434934,raspberrypi1,97.382198952879577,cpu,None
1736543064.661578804,raspberrypi3,26.229508196721312,cpu,None
1736543064.849799972,raspberrypi2,13.846153846153847,cpu,None
1736543064.859597566,raspberrypi1,98.952879581151834,cpu,None
1736543065.167439695,raspberrypi3,49.197860962566843,cpu,None
1736543065.350129906,raspberrypi2,4.040404040404041,cpu,None
1736543065.360984182,raspberrypi1,100.000000000000000,cpu,None
1736543065.667145266,raspberrypi3,32.446808510638299,cpu,None
1736543065.849685565,raspberrypi2,8.585858585858587,cpu,None
1736543065.862810577,raspberrypi1,97.382198952879577,cpu,None
1736543066.166750449,raspberrypi3,32.804232804232804,cpu,None
1736543066.349523593,raspberrypi2,5.945945945945946,cpu,None
1736543066.357902764,raspberrypi1,97.872340425531917,cpu,None
1736543066.667477134,raspberrypi3,29.255319148936170,cpu,None
1736543066.849056473,raspberrypi2,7.070707070707071,cpu,None
1736543066.863055136,raspberrypi1,100.000000000000000,cpu,None
1736543067.161116216,raspberrypi3,20.855614973262032,cpu,None
1736543067.350587380,raspberrypi2,7.653061224489796,cpu,None
1736543067.372318487,raspberrypi1,99.479166666666671,cpu,None
1736543067.661602090,raspberrypi3,29.189189189189189,cpu,None
1736543067.848323527,raspberrypi2,5.527638190954774,cpu,None
1736543067.861667877,raspberrypi1,97.894736842105260,cpu,None
1736543068.160496788,raspberrypi3,21.739130434782609,cpu,None
1736543068.348534995,raspberrypi2,8.717948717948717,cpu,None
1736543068.358630796,raspberrypi1,100.000000000000000,cpu,None
1736543068.660789611,raspberrypi3,22.527472527472529,cpu,None
1736543068.849496311,raspberrypi2,12.182741116751268,cpu,None
1736543068.879835767,raspberrypi1,99.497487437185924,cpu,None
1736543069.161314153,raspberrypi3,57.526881720430104,cpu,None
1736543069.349735759,raspberrypi2,33.505154639175259,cpu,None
1736543069.396481612,raspberrypi1,96.842105263157890,cpu,None
1736543069.662067159,raspberrypi3,22.162162162162161,cpu,None
1736543069.849202137,raspberrypi2,5.076142131979696,cpu,None
1736543069.864505575,raspberrypi1,100.000000000000000,cpu,None
1736543070.161023961,raspberrypi3,21.808510638297872,cpu,None
1736543070.348449162,raspberrypi2,5.025125628140704,cpu,None
1736543070.362360611,raspberrypi1,100.000000000000000,cpu,None
1736543070.663011923,raspberrypi3,28.021978021978022,cpu,None
1736543070.849563253,raspberrypi2,6.632653061224490,cpu,None
1736543070.862125248,raspberrypi1,100.000000000000000,cpu,None
1736543071.165643714,raspberrypi3,26.630434782608695,cpu,None
1736543071.350138253,raspberrypi2,7.106598984771574,cpu,None
1736543071.367528776,raspberrypi1,100.000000000000000,cpu,None
1736543071.666732744,raspberrypi3,13.917525773195877,cpu,None
1736543071.848791002,raspberrypi2,4.591836734693878,cpu,None
