618
1468
2423
7138
7358
6285
10808
10340
11538
28222

401
1261
3563
4441
5070
7092
7296
9828
10551
30173

545
2269
2314
4153
7089
6216
7548
8808
13459
23205

523
1385
3261
5730
7925
6871
11037
7549
14289
28619

416
2132
2208
3741
5851
7428
7359
10345
11494
26211

