1049
1704
3700
6569
6786
8638
9533
13229
15242
37219

751
2347
3753
4731
6852
8183
8710
11405
24857
33526

623
1841
3973
5035
6742
10317
9696
12611
14931
35165

640
1627
2704
6133
6315
7765
9442
10660
15330
34645

604
1755
3557
4837
6034
10190
10006
14309
15395
32060

