770
2226
3573
5916
7772
9329
11733
14991
15592
34084

720
2442
3706
6049
10421
8931
12330
12161
21290
39647

740
2102
4931
4922
6765
9099
11822
14729
15332
34491

806
1922
3667
5642
8404
7833
11133
15957
18708
54357

1170
1919
3847
5105
8017
8275
11723
15293
15801
35989

