1736202042.587434729,raspberrypi2,13799424.000000000000000,kubernetes_cgrp_memory,7d8f5ffee166dc1a6e877b841f0aa3cda8b50eeca8458768ffe87a65337bc63c
1736202042.954557998,raspberrypi2,20418560.000000000000000,kubernetes_cgrp_memory,7d8f5ffee166dc1a6e877b841f0aa3cda8b50eeca8458768ffe87a65337bc63c
1736202043.457885720,raspberrypi2,20418560.000000000000000,kubernetes_cgrp_memory,7d8f5ffee166dc1a6e877b841f0aa3cda8b50eeca8458768ffe87a65337bc63c
1736202043.957804013,raspberrypi2,20475904.000000000000000,kubernetes_cgrp_memory,7d8f5ffee166dc1a6e877b841f0aa3cda8b50eeca8458768ffe87a65337bc63c
1736202044.450805930,raspberrypi2,20471808.000000000000000,kubernetes_cgrp_memory,7d8f5ffee166dc1a6e877b841f0aa3cda8b50eeca8458768ffe87a65337bc63c
1736202044.958583242,raspberrypi2,20471808.000000000000000,kubernetes_cgrp_memory,7d8f5ffee166dc1a6e877b841f0aa3cda8b50eeca8458768ffe87a65337bc63c
1736202045.457488021,raspberrypi2,20471808.000000000000000,kubernetes_cgrp_memory,7d8f5ffee166dc1a6e877b841f0aa3cda8b50eeca8458768ffe87a65337bc63c
1736202045.952911760,raspberrypi2,20475904.000000000000000,kubernetes_cgrp_memory,7d8f5ffee166dc1a6e877b841f0aa3cda8b50eeca8458768ffe87a65337bc63c
1736202046.458619508,raspberrypi2,20471808.000000000000000,kubernetes_cgrp_memory,7d8f5ffee166dc1a6e877b841f0aa3cda8b50eeca8458768ffe87a65337bc63c
1736202046.953968951,raspberrypi2,20471808.000000000000000,kubernetes_cgrp_memory,7d8f5ffee166dc1a6e877b841f0aa3cda8b50eeca8458768ffe87a65337bc63c
1736202047.456697009,raspberrypi2,20471808.000000000000000,kubernetes_cgrp_memory,7d8f5ffee166dc1a6e877b841f0aa3cda8b50eeca8458768ffe87a65337bc63c
1736202047.958329331,raspberrypi2,20471808.000000000000000,kubernetes_cgrp_memory,7d8f5ffee166dc1a6e877b841f0aa3cda8b50eeca8458768ffe87a65337bc63c
1736202048.457651312,raspberrypi2,20471808.000000000000000,kubernetes_cgrp_memory,7d8f5ffee166dc1a6e877b841f0aa3cda8b50eeca8458768ffe87a65337bc63c
1736202048.953046440,raspberrypi2,20471808.000000000000000,kubernetes_cgrp_memory,7d8f5ffee166dc1a6e877b841f0aa3cda8b50eeca8458768ffe87a65337bc63c
