create-mandelbrot-bitmap-native,3918
create-mandelbrot-bitmap-native,5227
create-mandelbrot-bitmap-native,2921
create-mandelbrot-bitmap-native,5687
create-mandelbrot-bitmap-native,4405

create-mandelbrot-bitmap-native,2882
create-mandelbrot-bitmap-native,5015
create-mandelbrot-bitmap-native,3520
create-mandelbrot-bitmap-native,3603
create-mandelbrot-bitmap-native,3345

create-mandelbrot-bitmap-native,4003
create-mandelbrot-bitmap-native,4820
create-mandelbrot-bitmap-native,4160
create-mandelbrot-bitmap-native,5109
create-mandelbrot-bitmap-native,3771

create-mandelbrot-bitmap-native,2914
create-mandelbrot-bitmap-native,3180
create-mandelbrot-bitmap-native,4381
create-mandelbrot-bitmap-native,2685
create-mandelbrot-bitmap-native,3414

create-mandelbrot-bitmap-native,3917
create-mandelbrot-bitmap-native,3218
create-mandelbrot-bitmap-native,3628
create-mandelbrot-bitmap-native,2878
create-mandelbrot-bitmap-native,2915

