get-prime-numbers-wasm,105
get-prime-numbers-wasm,106
get-prime-numbers-wasm,111
get-prime-numbers-wasm,105
get-prime-numbers-wasm,111

get-prime-numbers-wasm,1281
get-prime-numbers-wasm,1266
get-prime-numbers-wasm,1266
get-prime-numbers-wasm,1275
get-prime-numbers-wasm,1296

get-prime-numbers-wasm,24720
get-prime-numbers-wasm,24680
get-prime-numbers-wasm,24673
get-prime-numbers-wasm,24699
get-prime-numbers-wasm,24755

get-prime-numbers-wasm,85643
get-prime-numbers-wasm,85680
get-prime-numbers-wasm,85496
get-prime-numbers-wasm,85675
get-prime-numbers-wasm,85474

