508
3345
1914
6271
6057
6518
9905
12077
9209
27177

1378
1068
2283
3982
6313
8401
8232
15605
13140
23227

512
1523
3880
6756
6679
6054
7923
9499
13737
24873

543
2283
3350
2744
6222
7218
8045
9412
11785
29163

439
1266
2372
5129
5751
7193
8145
11498
11477
27844

