498
1182
3188
4023
6932
5831
7663
8678
11824
30565

435
2601
3613
4290
5888
7394
6605
9251
11014
30245

524
1722
3126
4454
5390
7578
7869
17835
11378
29357

588
2615
6043
7916
8532
14048
8182
12479
11244
30124

473
1883
2470
4299
3970
6911
8316
11085
16369
24976

