832
3347
4129
6050
9657
9051
14099
12229
17002
37629

767
2771
4379
6379
7814
11482
16857
14729
21233
42472

749
3176
4971
5858
8755
9409
12300
15911
19176
37681

1197
3023
3370
5781
10036
11302
12244
15236
20483
41209

875
2159
5277
5827
9614
12111
13189
16797
17497
41283

