514
1413
3127
4613
6541
7990
8948
11087
10444
22666

414
2197
2889
4434
5297
5839
6088
8625
11865
25234

627
1356
3102
2771
6533
5408
6708
9151
12953
20582

431
1649
1909
3790
7213
7259
7647
7549
13548
24355

477
2172
2825
3560
5763
8286
5412
11566
12562
22067

