761
2343
3531
7240
7476
9323
10204
13568
18530
35800

830
1996
3614
4454
7349
12454
10437
15286
15802
36491

1483
2679
3581
6835
9303
9189
10297
11896
16089
32937

1235
2156
7528
5527
6786
10066
9918
12016
17294
35223

763
2857
3421
7945
7461
11162
10780
14886
14538
34592

