1736813877.407645134,raspberrypi1,20111360.000000000000000,kubernetes_cgrp_memory,53e71a2ef7e3f2f918c84b3a91615b333703192a389895c028a96d8121ad4563
1736813877.887899002,raspberrypi1,20111360.000000000000000,kubernetes_cgrp_memory,53e71a2ef7e3f2f918c84b3a91615b333703192a389895c028a96d8121ad4563
1736813878.408086361,raspberrypi1,20123648.000000000000000,kubernetes_cgrp_memory,53e71a2ef7e3f2f918c84b3a91615b333703192a389895c028a96d8121ad4563
1736813878.883886132,raspberrypi1,20160512.000000000000000,kubernetes_cgrp_memory,53e71a2ef7e3f2f918c84b3a91615b333703192a389895c028a96d8121ad4563
1736813879.385674676,raspberrypi1,20160512.000000000000000,kubernetes_cgrp_memory,53e71a2ef7e3f2f918c84b3a91615b333703192a389895c028a96d8121ad4563
1736813879.883433543,raspberrypi1,20160512.000000000000000,kubernetes_cgrp_memory,53e71a2ef7e3f2f918c84b3a91615b333703192a389895c028a96d8121ad4563
1736813880.387855982,raspberrypi1,20160512.000000000000000,kubernetes_cgrp_memory,53e71a2ef7e3f2f918c84b3a91615b333703192a389895c028a96d8121ad4563
1736813880.886533882,raspberrypi1,20160512.000000000000000,kubernetes_cgrp_memory,53e71a2ef7e3f2f918c84b3a91615b333703192a389895c028a96d8121ad4563
1736813881.381031904,raspberrypi1,20160512.000000000000000,kubernetes_cgrp_memory,53e71a2ef7e3f2f918c84b3a91615b333703192a389895c028a96d8121ad4563
1736813881.891837098,raspberrypi1,20160512.000000000000000,kubernetes_cgrp_memory,53e71a2ef7e3f2f918c84b3a91615b333703192a389895c028a96d8121ad4563
1736813882.383746001,raspberrypi1,20160512.000000000000000,kubernetes_cgrp_memory,53e71a2ef7e3f2f918c84b3a91615b333703192a389895c028a96d8121ad4563
1736813882.881697370,raspberrypi1,20160512.000000000000000,kubernetes_cgrp_memory,53e71a2ef7e3f2f918c84b3a91615b333703192a389895c028a96d8121ad4563
1736813883.384379181,raspberrypi1,20160512.000000000000000,kubernetes_cgrp_memory,53e71a2ef7e3f2f918c84b3a91615b333703192a389895c028a96d8121ad4563
1736813883.882225600,raspberrypi1,20160512.000000000000000,kubernetes_cgrp_memory,53e71a2ef7e3f2f918c84b3a91615b333703192a389895c028a96d8121ad4563
1736813884.383069970,raspberrypi1,20160512.000000000000000,kubernetes_cgrp_memory,53e71a2ef7e3f2f918c84b3a91615b333703192a389895c028a96d8121ad4563
1736813884.900548596,raspberrypi1,20160512.000000000000000,kubernetes_cgrp_memory,53e71a2ef7e3f2f918c84b3a91615b333703192a389895c028a96d8121ad4563
1736813885.385134513,raspberrypi1,20160512.000000000000000,kubernetes_cgrp_memory,53e71a2ef7e3f2f918c84b3a91615b333703192a389895c028a96d8121ad4563
1736813885.892331210,raspberrypi1,20160512.000000000000000,kubernetes_cgrp_memory,53e71a2ef7e3f2f918c84b3a91615b333703192a389895c028a96d8121ad4563
1736813886.391922232,raspberrypi1,20160512.000000000000000,kubernetes_cgrp_memory,53e71a2ef7e3f2f918c84b3a91615b333703192a389895c028a96d8121ad4563
1736813886.884701380,raspberrypi1,20160512.000000000000000,kubernetes_cgrp_memory,53e71a2ef7e3f2f918c84b3a91615b333703192a389895c028a96d8121ad4563
1736813887.381458368,raspberrypi1,20160512.000000000000000,kubernetes_cgrp_memory,53e71a2ef7e3f2f918c84b3a91615b333703192a389895c028a96d8121ad4563
1736813887.891268308,raspberrypi1,20160512.000000000000000,kubernetes_cgrp_memory,53e71a2ef7e3f2f918c84b3a91615b333703192a389895c028a96d8121ad4563
1736813888.384644814,raspberrypi1,20160512.000000000000000,kubernetes_cgrp_memory,53e71a2ef7e3f2f918c84b3a91615b333703192a389895c028a96d8121ad4563
1736813888.880992114,raspberrypi1,20160512.000000000000000,kubernetes_cgrp_memory,53e71a2ef7e3f2f918c84b3a91615b333703192a389895c028a96d8121ad4563
1736813889.388813739,raspberrypi1,20160512.000000000000000,kubernetes_cgrp_memory,53e71a2ef7e3f2f918c84b3a91615b333703192a389895c028a96d8121ad4563
1736813889.884931714,raspberrypi1,20160512.000000000000000,kubernetes_cgrp_memory,53e71a2ef7e3f2f918c84b3a91615b333703192a389895c028a96d8121ad4563
1736813890.383975617,raspberrypi1,20160512.000000000000000,kubernetes_cgrp_memory,53e71a2ef7e3f2f918c84b3a91615b333703192a389895c028a96d8121ad4563
1736813890.886754453,raspberrypi1,20160512.000000000000000,kubernetes_cgrp_memory,53e71a2ef7e3f2f918c84b3a91615b333703192a389895c028a96d8121ad4563
1736813891.386097625,raspberrypi1,20160512.000000000000000,kubernetes_cgrp_memory,53e71a2ef7e3f2f918c84b3a91615b333703192a389895c028a96d8121ad4563
1736813891.886187099,raspberrypi1,20160512.000000000000000,kubernetes_cgrp_memory,53e71a2ef7e3f2f918c84b3a91615b333703192a389895c028a96d8121ad4563
1736813892.383191274,raspberrypi1,20160512.000000000000000,kubernetes_cgrp_memory,53e71a2ef7e3f2f918c84b3a91615b333703192a389895c028a96d8121ad4563
1736813892.892572004,raspberrypi1,20160512.000000000000000,kubernetes_cgrp_memory,53e71a2ef7e3f2f918c84b3a91615b333703192a389895c028a96d8121ad4563
1736813893.383651492,raspberrypi1,20160512.000000000000000,kubernetes_cgrp_memory,53e71a2ef7e3f2f918c84b3a91615b333703192a389895c028a96d8121ad4563
1736813893.888664574,raspberrypi1,20160512.000000000000000,kubernetes_cgrp_memory,53e71a2ef7e3f2f918c84b3a91615b333703192a389895c028a96d8121ad4563
1736813894.382151412,raspberrypi1,20160512.000000000000000,kubernetes_cgrp_memory,53e71a2ef7e3f2f918c84b3a91615b333703192a389895c028a96d8121ad4563
1736813894.885437909,raspberrypi1,20160512.000000000000000,kubernetes_cgrp_memory,53e71a2ef7e3f2f918c84b3a91615b333703192a389895c028a96d8121ad4563
1736813895.388837506,raspberrypi1,20160512.000000000000000,kubernetes_cgrp_memory,53e71a2ef7e3f2f918c84b3a91615b333703192a389895c028a96d8121ad4563
1736813895.884754874,raspberrypi1,20160512.000000000000000,kubernetes_cgrp_memory,53e71a2ef7e3f2f918c84b3a91615b333703192a389895c028a96d8121ad4563
1736813896.385994815,raspberrypi1,20160512.000000000000000,kubernetes_cgrp_memory,53e71a2ef7e3f2f918c84b3a91615b333703192a389895c028a96d8121ad4563
1736813896.884457944,raspberrypi1,20160512.000000000000000,kubernetes_cgrp_memory,53e71a2ef7e3f2f918c84b3a91615b333703192a389895c028a96d8121ad4563
1736813897.381181825,raspberrypi1,20160512.000000000000000,kubernetes_cgrp_memory,53e71a2ef7e3f2f918c84b3a91615b333703192a389895c028a96d8121ad4563
1736813897.886002487,raspberrypi1,20160512.000000000000000,kubernetes_cgrp_memory,53e71a2ef7e3f2f918c84b3a91615b333703192a389895c028a96d8121ad4563
1736813898.387525900,raspberrypi1,20160512.000000000000000,kubernetes_cgrp_memory,53e71a2ef7e3f2f918c84b3a91615b333703192a389895c028a96d8121ad4563
1736813898.887748870,raspberrypi1,20160512.000000000000000,kubernetes_cgrp_memory,53e71a2ef7e3f2f918c84b3a91615b333703192a389895c028a96d8121ad4563
1736813899.383135477,raspberrypi1,20160512.000000000000000,kubernetes_cgrp_memory,53e71a2ef7e3f2f918c84b3a91615b333703192a389895c028a96d8121ad4563
1736813899.883419134,raspberrypi1,20160512.000000000000000,kubernetes_cgrp_memory,53e71a2ef7e3f2f918c84b3a91615b333703192a389895c028a96d8121ad4563
1736813900.383497008,raspberrypi1,20160512.000000000000000,kubernetes_cgrp_memory,53e71a2ef7e3f2f918c84b3a91615b333703192a389895c028a96d8121ad4563
1736813900.882414372,raspberrypi1,20160512.000000000000000,kubernetes_cgrp_memory,53e71a2ef7e3f2f918c84b3a91615b333703192a389895c028a96d8121ad4563
1736813901.383626047,raspberrypi1,20160512.000000000000000,kubernetes_cgrp_memory,53e71a2ef7e3f2f918c84b3a91615b333703192a389895c028a96d8121ad4563
1736813901.889237641,raspberrypi1,20160512.000000000000000,kubernetes_cgrp_memory,53e71a2ef7e3f2f918c84b3a91615b333703192a389895c028a96d8121ad4563
1736813902.391532281,raspberrypi1,20160512.000000000000000,kubernetes_cgrp_memory,53e71a2ef7e3f2f918c84b3a91615b333703192a389895c028a96d8121ad4563
1736813902.884117740,raspberrypi1,20160512.000000000000000,kubernetes_cgrp_memory,53e71a2ef7e3f2f918c84b3a91615b333703192a389895c028a96d8121ad4563
1736813903.383919805,raspberrypi1,20160512.000000000000000,kubernetes_cgrp_memory,53e71a2ef7e3f2f918c84b3a91615b333703192a389895c028a96d8121ad4563
1736813903.888122048,raspberrypi1,20160512.000000000000000,kubernetes_cgrp_memory,53e71a2ef7e3f2f918c84b3a91615b333703192a389895c028a96d8121ad4563
1736813904.381931185,raspberrypi1,20160512.000000000000000,kubernetes_cgrp_memory,53e71a2ef7e3f2f918c84b3a91615b333703192a389895c028a96d8121ad4563
1736813904.882128408,raspberrypi1,20160512.000000000000000,kubernetes_cgrp_memory,53e71a2ef7e3f2f918c84b3a91615b333703192a389895c028a96d8121ad4563
1736813905.384687629,raspberrypi1,20160512.000000000000000,kubernetes_cgrp_memory,53e71a2ef7e3f2f918c84b3a91615b333703192a389895c028a96d8121ad4563
1736813905.886010541,raspberrypi1,20160512.000000000000000,kubernetes_cgrp_memory,53e71a2ef7e3f2f918c84b3a91615b333703192a389895c028a96d8121ad4563
1736813906.386804640,raspberrypi1,20160512.000000000000000,kubernetes_cgrp_memory,53e71a2ef7e3f2f918c84b3a91615b333703192a389895c028a96d8121ad4563
1736813906.883106513,raspberrypi1,20160512.000000000000000,kubernetes_cgrp_memory,53e71a2ef7e3f2f918c84b3a91615b333703192a389895c028a96d8121ad4563
1736813907.383737179,raspberrypi1,20160512.000000000000000,kubernetes_cgrp_memory,53e71a2ef7e3f2f918c84b3a91615b333703192a389895c028a96d8121ad4563
1736813907.883265689,raspberrypi1,20160512.000000000000000,kubernetes_cgrp_memory,53e71a2ef7e3f2f918c84b3a91615b333703192a389895c028a96d8121ad4563
