418
1667
3217
5246
5237
6338
6109
9172
11681
27515

514
1525
3963
4476
4233
5883
6894
9130
13884
24157

588
1193
3914
4838
5393
7149
7483
9421
10465
22674

784
1791
4401
3127
6725
6206
6390
9785
10671
25042

438
1567
3481
4380
5345
6742
7421
9749
12379
26201

