24772
4443
8546
12681
25999
36454
22375
54658
101121
308390

1648
3881
9405
18455
20749
26656
39260
59949
100817
241121

1581
4896
10542
10102
9258
13165
14324
16824
22434
45458

1029
3438
5197
7270
11654
14276
16237
19064
21576
51204

977
2129
4740
7219
8690
12963
12256
17918
22685
49871

