777
2036
4114
4634
4663
6313
10130
8643
12798
27236

694
1552
3589
3949
6111
4644
10537
9160
12586
24739

787
1282
2883
5767
5946
5777
8278
9587
15046
24810

880
1952
1980
4286
4947
6554
7599
8022
11721
26542

447
963
2984
5714
5049
6097
10577
6987
13843
27012

